,tweet_id,tweet_url,username,is_retweet,is_pinned,time,ts,text,replies,retweets,likes,timestamp_ms
0,10744280866,/jessefelder/status/10744280866#m,jessefelder,0.0,0.0,2010-03-19 10:32:00+00:00,1268994720000.0,"DeMark Indicator Suggests the Stock Market Is Putting In a Top Right Here, Right Now http://bit.ly/auQrVs $SPY $SDS",0.0,0.0,1.0,1268994720000.0
1,10744048848,/theback9/status/10744048848#m,theback9,0.0,0.0,2010-03-19 10:26:00+00:00,1268994360000.0,Economics Headlines from the week (MARCH 15- 19) http://bit.ly/bFibI7 $spy #FED $$,0.0,0.0,0.0,1268994360000.0
2,10742286050,/theback9/status/10742286050#m,theback9,0.0,0.0,2010-03-19 09:37:00+00:00,1268991420000.0,Macro Themes & Political Issues from Around The Globe (must read going into the weekend) $SPY http://goo.gl/fb/TQjs,0.0,0.0,0.0,1268991420000.0
3,10738824755,/LuciSkydyme/status/10738824755#m,LuciSkydyme,0.0,0.0,2010-03-19 08:03:00+00:00,1268985780000.0,"Turned out to be a relatively flat week, not surprised. Question is, now that options expired buyers or sellers next week? $ES_F $SPY",0.0,0.0,0.0,1268985780000.0
4,10738651382,/tawired/status/10738651382#m,tawired,0.0,0.0,2010-03-19 07:58:00+00:00,1268985480000.0,@tjtakes Wow if we open down on Monday there are going to be a lot of unhappy dip buyers! $SPY,0.0,0.0,0.0,1268985480000.0
5,10738163743,/georgeeeiie/status/10738163743#m,georgeeeiie,0.0,0.0,2010-03-19 07:45:00+00:00,1268984700000.0,expect to see a drop in the $spy right before closing,0.0,0.0,0.0,1268984700000.0
6,10737958074,/riacco/status/10737958074#m,riacco,0.0,0.0,2010-03-19 07:40:00+00:00,1268984400000.0,@KevinMHughes good thing u went flat $SPY $USDX,0.0,0.0,0.0,1268984400000.0
7,10737845324,/raulc27/status/10737845324#m,raulc27,0.0,0.0,2010-03-19 07:37:00+00:00,1268984220000.0,$SPY #mercados http://fsc.bz/3QS #WORDEN,0.0,0.0,0.0,1268984220000.0
8,10737809252,/FibWaveSurfer/status/10737809252#m,FibWaveSurfer,0.0,0.0,2010-03-19 07:36:00+00:00,1268984160000.0,$SPY should close around here--115.50,0.0,0.0,0.0,1268984160000.0
9,10737761412,/jaybny/status/10737761412#m,jaybny,0.0,0.0,2010-03-19 07:35:00+00:00,1268984100000.0,$SPY - target 115 watch out,0.0,0.0,0.0,1268984100000.0
10,10737583921,/panamaorange/status/10737583921#m,panamaorange,0.0,0.0,2010-03-19 07:30:00+00:00,1268983800000.0,"@pvitha if vote fails, it might stop other pending legislation-which would bump up the $SPY,and therefore scare money out of $TLT and $UUP",0.0,0.0,0.0,1268983800000.0
