,tweet_id,tweet_url,username,is_retweet,is_pinned,time,ts,text,replies,retweets,likes,timestamp_ms
0,12729662953,/STtrending/status/12729662953#m,STtrending,0.0,0.0,2010-04-23 11:04:00+00:00,1272020640000.0,Trending now on StockTwits: $SPY $ZB_F $HITT $GMCR $FBC $NZDUSD $MCO $CF $FLIR $ASH,0.0,0.0,0.0,1272020640000.0
1,12728852453,/AlertTrade/status/12728852453#m,AlertTrade,0.0,0.0,2010-04-23 10:46:00+00:00,1272019560000.0,$tocktwit$ http://chart.ly/49k3tg $SPY - Observation only. Worth tracking.: http://chart.ly/49... http://bit.ly/anNjA0 #stocks #MKT #charts,0.0,0.0,0.0,1272019560000.0
2,12728192075,/EquityHub/status/12728192075#m,EquityHub,0.0,0.0,2010-04-23 10:31:00+00:00,1272018660000.0,"@StockJockey Kass ""doubled down $IWM"" apr 1....shorted $SPY at 120 http://bit.ly/9FHun9",0.0,0.0,0.0,1272018660000.0
3,12727456817,/tomdesee/status/12727456817#m,tomdesee,0.0,0.0,2010-04-23 10:15:00+00:00,1272017700000.0,"@StockJockey Kass ""doubled down $IWM"" apr 1....shorted $SPY at 120",0.0,0.0,0.0,1272017700000.0
4,12726848362,/JeffFrichner/status/12726848362#m,JeffFrichner,0.0,0.0,2010-04-23 10:01:00+00:00,1272016860000.0,"melt up in $SPY continued this week but the storm clouds of a top seem to be gathering - big tech disappointing, Fed raising rates, PIIGS",0.0,0.0,0.0,1272016860000.0
5,12725060495,/phoneranger/status/12725060495#m,phoneranger,0.0,0.0,2010-04-23 09:20:00+00:00,1272014400000.0,http://bit.ly/9PHgGz Market wrap visualizations from Tableau $SPY #greenpie #bullishnotbearish,0.0,0.0,0.0,1272014400000.0
6,12724995721,/bradfranklin/status/12724995721#m,bradfranklin,0.0,0.0,2010-04-23 09:19:00+00:00,1272014340000.0,$SPX $SPY 1230 61.8% retracement from 2007-2009 downtrend $$ http://yfrog.com/j3xd7j http://yfrog.com/eszsxj http://yfrog.com/7bo0mtj,0.0,0.0,0.0,1272014340000.0
7,12724355667,/STtrending/status/12724355667#m,STtrending,0.0,0.0,2010-04-23 09:04:00+00:00,1272013440000.0,Trending now on StockTwits: $GS $C $SPX $SPY $SHLD $F $NQ_F $APA $GMCR $VIX,0.0,0.0,0.0,1272013440000.0
8,12724097727,/alphatrends/status/12724097727#m,alphatrends,0.0,0.0,2010-04-23 08:58:00+00:00,1272013080000.0,"have a great weekend everyone, here are closing $SPY $QQQQ $IWM $XLF etc numbers $$ http://twitpic.com/1hucp2",0.0,0.0,0.0,1272013080000.0
9,12721781400,/STtrending/status/12721781400#m,STtrending,0.0,0.0,2010-04-23 08:04:00+00:00,1272009840000.0,Trending now on StockTwits: $AONE $CALL $SPY $GS $NQ_F $PUT $SPX $SD $GLW $F,0.0,0.0,0.0,1272009840000.0
10,12721619662,/tawired/status/12721619662#m,tawired,0.0,0.0,2010-04-23 08:00:00+00:00,1272009600000.0,"Wow, no dip at the close at all! Closing at the highs! $SPY AMAZING!!!",0.0,0.0,0.0,1272009600000.0
