,tweet_id,tweet_url,username,is_retweet,is_pinned,time,ts,text,replies,retweets,likes,timestamp_ms
0,17526782472,/STtrending/status/17526782472#m,STtrending,0.0,0.0,2010-07-01 11:02:00+00:00,1277982120000.0,Now trending on StockTwits: $AAPL $SPY $QQQQ $FRE $AUDUSD $TLT $ES_F $DO $GLD $GS http://bit.ly/nowtrending,0.0,0.0,0.0,1277982120000.0
1,17526482873,/icojones/status/17526482873#m,icojones,0.0,0.0,2010-07-01 10:57:00+00:00,1277981820000.0,"Agree RT @vjland: i see more short covering than aggressive buy, as sellers are exhausted, likely to consolidates. 104 is ceiling for $SPY",0.0,0.0,0.0,1277981820000.0
2,17525992814,/extreme_forex/status/17525992814#m,extreme_forex,0.0,0.0,2010-07-01 10:48:00+00:00,1277981280000.0,"Friday Showdown: EUR/GBP: Happy 3rd Quarter! And what an opening to the new quarter it was where the $USDX, $SPY, ... http://bit.ly/bHhkIh",0.0,0.0,0.0,1277981280000.0
3,17525991263,/senior_forex/status/17525991263#m,senior_forex,0.0,0.0,2010-07-01 10:48:00+00:00,1277981280000.0,"Friday Showdown: EUR/GBP: Happy 3rd Quarter! And what an opening to the new quarter it was where the $USDX, $SPY, ... http://bit.ly/90VS8C",0.0,0.0,0.0,1277981280000.0
4,17525990060,/fxbscorp/status/17525990060#m,fxbscorp,0.0,0.0,2010-07-01 10:48:00+00:00,1277981280000.0,"Friday Showdown: EUR/GBP: Happy 3rd Quarter! And what an opening to the new quarter it was where the $USDX, $SPY, ... http://bit.ly/bHhkIh",0.0,0.0,0.0,1277981280000.0
5,17525428576,/harmongreg/status/17525428576#m,harmongreg,0.0,0.0,2010-07-01 10:37:00+00:00,1277980620000.0,"Also, look at mthly charts fr last night. Pop looks to be short lived. $SPY $IWM $QQQQ",0.0,0.0,0.0,1277980620000.0
6,17525413787,/harmongreg/status/17525413787#m,harmongreg,0.0,0.0,2010-07-01 10:37:00+00:00,1277980620000.0,Major indexes print hammers. These bode for higher prices but not a guarantee. $SPY $QQQQ $IWM,0.0,0.0,0.0,1277980620000.0
7,17525022925,/harmongreg/status/17525022925#m,harmongreg,0.0,0.0,2010-07-01 10:30:00+00:00,1277980200000.0,"http://chart.ly/tkbyn7 $SPY - Bullish hammer candle. Look fo rtest higher tomorrow w/ resist at 104.15 - 104.38 area, supp at 102.46/100.55",0.0,1.0,0.0,1277980200000.0
8,17524029246,/StockCats/status/17524029246#m,StockCats,0.0,0.0,2010-07-01 10:11:00+00:00,1277979060000.0,"Fibonacci strikes again....from the 2007 high on $SPY to the 2009 low, today's candle was right on the 38.2",0.0,0.0,0.0,1277979060000.0
9,17523564551,/korenidan87/status/17523564551#m,korenidan87,0.0,0.0,2010-07-01 10:03:00+00:00,1277978580000.0,"wrote ""Bulls for the restest of Head and Shoulders $SPY $104.70"" on MarketGuru.com http://tinyurl.com/2ucr2hz",0.0,0.0,0.0,1277978580000.0
10,17522696934,/Legacy_Trades/status/17522696934#m,Legacy_Trades,0.0,0.0,2010-07-01 09:46:00+00:00,1277977560000.0,TWEETED JULY SWING BOOK - Sold $IWM & $SPY puts for gains. Stopped on L: $SPY Stat Trade for loss. Opened L: $XRTX. http://bit.ly/aYHDGv,0.0,0.0,2.0,1277977560000.0
11,17521853052,/ChartingStock/status/17521853052#m,ChartingStock,0.0,0.0,2010-07-01 09:30:00+00:00,1277976600000.0,Jobs#=8:30am Factory Orders=10am 1Small $SPY Institutional Sale Remains$100.72 Lrg Institutional Buy$107.51 Small InstBuys-$122.03 #Mkt $SPX,0.0,0.0,0.0,1277976600000.0
12,17520491692,/esoap/status/17520491692#m,esoap,0.0,0.0,2010-07-01 09:04:00+00:00,1277975040000.0,@afraidtotrade $SPY 1013 on GANN square works too as hidden support,0.0,0.0,0.0,1277975040000.0
13,17520387639,/STtrending/status/17520387639#m,STtrending,0.0,0.0,2010-07-01 09:02:00+00:00,1277974920000.0,Now trending on StockTwits: $ES_F $SPY $EURUSD $GOOG $GC_F $GLD $BBI $AUDUSD $GBPUSD $6E_F http://bit.ly/nowtrending,0.0,0.0,0.0,1277974920000.0
14,17520315040,/sanebull/status/17520315040#m,sanebull,0.0,0.0,2010-07-01 09:01:00+00:00,1277974860000.0,"Thu Jul 01 2010 most active symbols $spy(14),$aapl(12),$bp(11),$vix(11),$tsla(8) http://tinyurl.com/38cruws",0.0,0.0,0.0,1277974860000.0
15,17520293161,/avibarrons/status/17520293161#m,avibarrons,0.0,0.0,2010-07-01 09:00:00+00:00,1277974800000.0,"Gold Tumbles, Lumber Stumbles: Is This Doug Kass’s Market Bottom? - Stocks To Watch Today - Barrons.com $TLT $SPY http://bit.ly/cY0T1o",0.0,0.0,0.0,1277974800000.0
16,17519014182,/onlypricepays/status/17519014182#m,onlypricepays,0.0,0.0,2010-07-01 08:35:00+00:00,1277973300000.0,RT @tjtakes: this $spy 102-103 area could be like $spy 106-107 area... it was a pause before a flush... S&P 950 still a target,0.0,0.0,0.0,1277973300000.0
17,17518793560,/trend4c/status/17518793560#m,trend4c,0.0,0.0,2010-07-01 08:31:00+00:00,1277973060000.0,"RT @brunito1013: Possible rebound tomorrow $SPY even with bad economic numbers, but down trend still intact #mkt #money #stocks",0.0,0.0,0.0,1277973060000.0
18,17518683674,/ppearlman/status/17518683674#m,ppearlman,0.0,0.0,2010-07-01 08:29:00+00:00,1277972940000.0,$SPY http://beta.chart.ly/eyhnrk9 Strategy TalkYourBook Video Selling $Put's,0.0,0.0,0.0,1277972940000.0
19,17518529377,/raulc27/status/17518529377#m,raulc27,0.0,0.0,2010-07-01 08:26:00+00:00,1277972760000.0,$SPY <<>> #DayTrade #AMEX <<>> http://fsc.bz/58Q #WORDEN,0.0,0.0,0.0,1277972760000.0
20,17518264223,/SuperTradeTimer/status/17518264223#m,SuperTradeTimer,0.0,0.0,2010-07-01 08:21:00+00:00,1277972460000.0,@SellPuts $SPY is holding the bid. No change ah's.,0.0,0.0,0.0,1277972460000.0
21,17517918119,/brunito1013/status/17517918119#m,brunito1013,0.0,0.0,2010-07-01 08:14:00+00:00,1277972040000.0,"Possible rebound tomorrow $SPY even with bad economic numbers, but down trend still intact #mkt #money #stocks",0.0,0.0,0.0,1277972040000.0
22,17517728978,/marketstrader/status/17517728978#m,marketstrader,0.0,0.0,2010-07-01 08:11:00+00:00,1277971860000.0,$SPY $SPX 0.382 fib ret http://chart.ly/8pwe7f,0.0,0.0,0.0,1277971860000.0
